Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Winning Pitcher Name,Losing Pitcher ID,Losing Pitcher Name,Saving Pitcher ID,Saving Pitcher Name,Visiting Starter Pitcher ID,Visiting Starter Pitcher Name,Home Starter Pitcher ID,Home Starter Pitcher Name
"20150406","SDN","NL",1,"LAN","NL",1,3,6,51,"LOS03",53518,"100020000","00020013x",31,7,4,0,0,3,0,0,2,2,0,12,1,0,2,0,5,4,5,5,0,0,24,9,1,0,0,0,33,9,4,1,2,6,0,0,1,5,2,10,2,1,0,0,9,4,3,3,0,0,27,10,0,0,2,0,"peraj002","Joel Peralta","kells001","Shawn Kelley","hatcc002","Chris Hatcher","shiej002","James Shields","kersc001","Clayton Kershaw",
"20150407","SDN","NL",2,"LAN","NL",2,7,3,54,"LOS03",40356,"100000114","000002010",40,11,1,1,0,6,1,0,0,2,1,7,2,0,0,0,9,4,3,3,0,0,27,11,0,0,0,0,32,7,4,0,1,3,0,0,0,4,0,9,1,1,0,0,6,7,4,4,1,0,27,9,3,0,0,0,"benoj001","Joaquin Benoit","hatcc002","Chris Hatcher","","(none)","rosst001","Tyson Ross","greiz001","Zack Greinke",
"20150408","SDN","NL",3,"LAN","NL",3,4,7,51,"LOS03",52204,"200002000","13101100x",38,11,3,0,2,4,0,0,0,1,0,13,0,0,0,0,8,4,6,6,1,0,24,7,1,0,0,0,35,12,1,1,3,7,0,0,0,3,0,9,0,1,0,0,7,5,4,4,0,0,27,10,0,0,0,0,"mccab001","Brandon McCarthy","casha001","Andrew Cashner","peraj002","Joel Peralta","casha001","Andrew Cashner","mccab001","Brandon McCarthy",
"20150410","LAN","NL",4,"ARI","NL",4,3,4,58,"PHO01",27404,"0001200000","0030000001",35,8,1,0,1,3,1,0,0,3,1,8,0,0,2,0,6,4,4,4,1,0,28,10,1,0,0,0,35,7,0,0,1,4,0,0,0,3,0,10,1,0,0,0,6,4,3,3,0,0,30,16,0,0,2,0,"pereo002","Oliver Perez","howej003","J.P. Howell","","(none)","andeb004","Brett Anderson","andec001","Chase Anderson",
"20150411","LAN","NL",5,"ARI","NL",5,0,6,51,"PHO01",37636,"000000000","10120020x",28,2,1,0,0,0,0,0,0,4,0,9,0,0,1,0,5,2,5,5,0,0,24,11,1,0,1,0,32,10,0,0,1,6,0,0,0,3,0,7,0,2,1,0,5,3,0,0,0,0,27,14,0,0,1,0,"brada001","Archie Bradley","kersc001","Clayton Kershaw","","(none)","kersc001","Clayton Kershaw","brada001","Archie Bradley",
"20150412","LAN","NL",6,"ARI","NL",6,7,4,54,"PHO01",29678,"001111102","000000004",40,16,3,1,3,7,1,1,1,4,2,4,1,1,1,0,13,5,4,4,0,0,27,10,2,0,1,0,36,10,3,0,0,4,1,0,0,1,0,11,0,1,1,0,7,3,7,7,0,0,27,15,1,0,1,0,"greiz001","Zack Greinke","collj001","Josh Collmenter","peraj002","Joel Peralta","greiz001","Zack Greinke","collj001","Josh Collmenter",
"20150413","SEA","AL",7,"LAN","NL",7,5,6,59,"LOS03",42202,"2002100000","0003200001",35,6,0,0,4,5,0,0,0,1,0,15,0,0,0,0,1,5,6,6,0,0,29,11,0,0,0,0,37,9,3,0,1,6,0,1,0,4,1,7,0,0,0,0,7,5,5,5,0,0,30,7,0,0,0,0,"garcy001","Yimi Garcia","leond003","Dominic Leone","","(none)","paxtj001","James Paxton","mccab001","Brandon McCarthy",
"20150414","SEA","AL",8,"LAN","NL",8,5,6,52,"LOS03",43115,"300110000","001201002",36,10,1,0,2,5,1,0,1,4,0,12,0,0,0,0,10,5,6,6,0,0,25,11,1,0,1,0,36,12,2,0,2,6,0,0,0,4,0,6,0,1,1,0,9,5,5,5,0,0,27,12,0,1,0,0,"garcy001","Yimi Garcia","rodnf001","Fernando Rodney","","(none)","iwakh001","Hisashi Iwakuma","huffd001","David Huff",
"20150415","SEA","AL",9,"LAN","NL",9,2,5,51,"LOS03",51287,"000101000","31100000x",34,9,1,0,1,2,0,0,0,2,0,7,0,1,0,0,7,3,5,5,0,0,24,8,1,0,1,0,31,9,2,0,0,5,0,0,1,7,2,7,0,1,1,0,10,5,2,2,0,0,27,10,0,0,0,0,"andeb004","Brett Anderson","walkt004","Taijuan Walker","","(none)","walkt004","Taijuan Walker","andeb004","Brett Anderson",
"20150417","COL","NL",10,"LAN","NL",10,3,7,51,"LOS03",48950,"000120000","30012010x",34,7,1,0,2,3,0,0,0,1,0,16,1,0,0,0,5,4,7,7,1,0,24,7,0,0,1,0,32,10,4,0,1,6,0,1,0,5,1,9,1,0,1,0,7,4,1,1,1,0,27,4,1,1,0,0,"kersc001","Clayton Kershaw","kendk001","Kyle Kendrick","","(none)","kendk001","Kyle Kendrick","kersc001","Clayton Kershaw",
