Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Winning Pitcher Name,Losing Pitcher ID,Losing Pitcher Name,Saving Pitcher ID,Saving Pitcher Name,Visiting Starter Pitcher ID,Visiting Starter Pitcher Name,Home Starter Pitcher ID,Home Starter Pitcher Name
"20130401","ANA","AL",1,"CIN","NL",1,3,1,78,"CIN09",43168,"0010000000002","0010000000000",45,6,0,1,1,3,1,0,1,7,2,17,0,0,0,0,12,7,1,1,1,0,39,14,3,0,0,0,42,3,1,0,0,0,2,0,1,5,2,13,0,0,0,0,10,5,3,3,0,0,39,13,1,0,0,0,"lowem002","Mark Lowe","hoovj002","J.J. Hoover","friee001","Ernesto Frieri","weavj003","Jered Weaver","cuetj001","Johnny Cueto",
"20130403","ANA","AL",2,"CIN","NL",2,4,5,52,"CIN09",35257,"000010210","000400001",34,9,1,0,2,4,0,0,0,3,0,10,0,1,2,0,6,5,4,4,0,0,25,7,2,0,0,0,31,6,1,0,1,5,1,0,1,6,2,9,1,0,0,0,9,4,3,3,0,0,27,10,1,0,2,0,"chapa001","Aroldis Chapman","downs001","Scott Downs","","(none)","wilsc004","C.J. Wilson","latom001","Mat Latos",
"20130404","ANA","AL",3,"CIN","NL",3,4,5,51,"CIN09",23795,"002010100","11012000x",36,11,4,0,0,4,1,1,1,1,0,9,0,0,0,0,9,3,4,4,0,0,24,4,1,0,0,0,30,7,2,0,3,5,0,1,0,1,0,5,0,0,0,0,3,4,4,4,0,0,27,9,0,0,0,0,"arrob001","Bronson Arroyo","blanj001","Joe Blanton","chapa001","Aroldis Chapman","blanj001","Joe Blanton","arrob001","Bronson Arroyo",
"20130405","WAS","NL",4,"CIN","NL",4,0,15,51,"CIN09",28102,"000000000","02311071x",31,5,3,0,0,0,0,0,0,4,0,7,0,0,0,0,8,4,14,14,1,0,24,6,2,0,1,0,42,19,3,0,6,15,0,1,1,1,0,10,1,0,1,0,6,3,0,0,0,0,27,8,0,0,1,0,"bailh001","Homer Bailey","hared001","Dan Haren","","(none)","hared001","Dan Haren","bailh001","Homer Bailey",
"20130406","WAS","NL",5,"CIN","NL",5,7,6,66,"CIN09",34762,"00200210002","00010002201",42,10,2,0,5,7,0,0,0,4,1,9,0,0,1,0,6,5,4,4,1,0,33,13,3,0,2,0,45,13,3,1,1,4,1,0,2,2,1,9,0,0,2,0,11,6,7,7,0,0,33,12,0,0,1,0,"stamc001","Craig Stammen","hoovj002","J.J. Hoover","","(none)","detwr001","Ross Detwiler","leakm001","Mike Leake",
"20130407","WAS","NL",6,"CIN","NL",6,3,6,51,"CIN09",32514,"030000000","30000300x",34,8,4,0,1,3,0,0,0,3,0,10,0,0,1,0,7,3,6,6,0,0,24,10,1,0,0,0,37,11,1,0,0,6,0,0,0,6,1,7,1,0,0,0,13,4,3,3,0,0,27,10,0,1,1,0,"cuetj001","Johnny Cueto","stras001","Stephen Strasburg","chapa001","Aroldis Chapman","stras001","Stephen Strasburg","cuetj001","Johnny Cueto",
"20130408","CIN","NL",7,"SLN","NL",7,13,4,54,"STL10",47345,"000101119","200101000",42,14,4,0,1,13,0,0,1,8,2,12,0,0,0,0,11,4,1,1,1,0,27,8,2,0,1,0,32,4,1,0,0,1,0,0,0,2,0,8,0,0,1,0,3,5,12,11,2,0,27,10,1,0,0,0,"lecus001","Sam LeCure","boggm001","Mitchell Boggs","","(none)","latom001","Mat Latos","garcj004","Jaime Garcia",
"20130409","CIN","NL",8,"SLN","NL",8,1,5,51,"STL10",37731,"000100000","00000401x",30,5,0,0,0,1,0,1,0,1,0,14,0,0,1,0,4,2,5,5,1,0,24,9,0,0,0,0,32,9,3,0,1,4,0,0,0,1,1,3,0,0,0,0,4,4,1,1,0,0,27,8,0,0,1,0,"lynnl001","Lance Lynn","arrob001","Bronson Arroyo","","(none)","arrob001","Bronson Arroyo","lynnl001","Lance Lynn",
"20130410","CIN","NL",9,"SLN","NL",9,0,10,51,"STL10",34882,"000000000","00004420x",29,5,1,0,0,0,1,0,1,4,0,3,0,1,1,0,8,3,10,10,0,0,24,10,0,0,1,0,36,14,4,0,4,10,1,0,0,4,0,5,0,0,1,0,7,1,0,0,0,0,27,15,0,0,1,0,"westj001","Jake Westbrook","bailh001","Homer Bailey","","(none)","bailh001","Homer Bailey","westj001","Jake Westbrook",
"20130412","CIN","NL",10,"PIT","NL",10,5,6,51,"PIT08",24366,"010101200","14000010x",35,8,1,0,2,5,0,0,0,5,0,12,0,0,0,0,8,4,6,6,0,0,24,13,0,1,2,0,33,12,1,0,1,6,1,0,1,3,0,4,1,0,2,0,8,4,5,5,2,0,27,10,0,0,0,0,"watst001","Tony Watson","hoovj002","J.J. Hoover","grilj001","Jason Grilli","leakm001","Mike Leake","burna001","A.J. Burnett",
